name,price
HP Pavilion x360 14-EK0033 2 in 1 Core i5 12th gen 8GB RAM/512GB SSD,"Rs. 98,000"
Dell Inspiron G15 5515  AMD Ryzen 7 5800H  16GB  512SSD  NVIDIA RTX 3050TI 4GB GDDR6  FHD  Win 11,"Rs. 189,900"
Asus Vivobook 15 K513EA-L13390W - i3 1115G4 | 8GB | 256SSD | Intel UHD | FHD,"Rs. 81,900"
"HP Pavilion 15-EH1070 Ryzen 7 5700U / AMD VEGA 8 / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 114,450"
"HP Pavilion Laptop 15-eh1066AU 49N15PA 8 GB RAM (2 x 4 GB), 512 GB SSD, 15.6""","Rs. 90,000"
Acer Aspire 5 i3 11th Gen 8gb Ram 256gb Ssd,"Rs. 66,000"
"ASUS TUF Gaming F15 FX517ZC-HN100Q /  i7 12650H / RTX 3050 4GB / 16GB RAM / 512GB SSD / 15.6"" IPS 144Hz Display","Rs. 178,889"
"Acer Swift Go 2023 13Th Gen i7 13700H / 16GB RAM / 1TB SSD / 14"" 2.8K OLED display / Backlight Keyboard","Rs. 168,480"
Laptop Acer Aspire 5 i5/11Gen/1TB/8GB 15.6 inch,"Rs. 79,990"
Acer Swift 3Ryzen 7  8 GB RAM 512GB SSD AMD Radeon Graphic 14FHD Display,"Rs. 99,000"
Lenovo Legion 5 Ryzen 7 5800h 16gb Ram Rtx 3060 6gb,"Rs. 218,998"
Dell Inspiron 7405 2-in-1 Ryzen 5 4500U / 8GB RAM / 256GB SSD / 14'' FHD 360-degree Touch Screen Display,"Rs. 89,000"
"Acer Aspire 3 14 Ryzen 3 3250U / 4GB RAM / 1TB HDD / 14"" HD Display","Rs. 55,000"
"Dell Vostro 3510 Intel Core I5 Processor 11Gen  8Gb Ram 512Gb Ssd  15.6"" Fhd Display Backlit Display","Rs. 72,500"
"Asus VivoBook X413JA i3 10th Gen 4GB RAM 128GB SSD 14"" FHD display","Rs. 59,000"
"Microsoft Surface 3 Laptop for Business (15"" Multi-Touch/i7-Gen10/16GB RAM/512GB M.2 NVMe SSD/Win 10 Pro/Matt Black)","Rs. 292,000"
"Asus ZenBook 14 UX425EA I5 11 Gen / 8GB RAM / 512GB SSD / Magic NumPad / 14"" FHD Display","Rs. 127,000"
Acer Aspire 5 i7 11th Gen 8GB RAM 512gb Ssd 14 Inch,"Rs. 110,500"
"Dell Alienware M15 R6 i7 11800H / RTX 3070 GDDR6 / 32GB RAM / 1TB SSD / 15.6"" QHD 240Hz Display","Rs. 360,000"
Acer Aspire 3 A315 / AMD Ryzen 3 3250U / 4 GB Ram / 128 GB SSD+1TB HDD / 15.6″ Inch FHD Display / Silver,"Rs. 59,999"
"Dell Latitude 5320 Laptop I5 11th/8gb /256gb ssd/13.3""","Rs. 92,000"
Asus ROG Strix Scar 15 / I9-12900H / 15.6”FHD 300Hz / 16 GB RAM / 512 GB SSD / RTX 3060 6 GB,"Rs. 295,000"
"Dell Inspiron 15 3511 / i5 1135G7 / 8GB / 512 SSD / NVIDIA MX 350 2GB GDDR5 / 15.6"" FHD","Rs. 86,500"
Acer Aspire 7-A715-51G-580P,"Rs. 116,000"
"Dell Alienware M15 R3 i7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display","Rs. 268,000"
Dell inspirion 15 3501 i5 11th gen 8 gb ram 512 gb ssd 1 tb hdd 2 gb NVIDIA Graphics,"Rs. 88,000"
"Acer Aspire 5 2021 Ryzen 7 5700U / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","Rs. 97,000"
"HP Notebook 14-FQ1051AU Ryzen 3 5300U / 4GB RAM / 256GB SSD / 14"" FHD Display","Rs. 69,999"
Laptop Acer Aspire5 A515-56G-513K i5 11th Gen-8GB-512SSD-MX350 2GB,"Rs. 90,000"
HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 4GB RAM 500GB HDD SATA win 10 Home (Black),"Rs. 67,000"
"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/8GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display","Rs. 72,199"
Laptop Acer Aspire5 A515-56-37U2 i3 11th Gen-4GB-1TB,"Rs. 70,000"
"Asus Vivobook X1503Za-L1438W - Oled - New 15.6 Inch,8Gb/512Gb,Intel Core I5","Rs. 116,666"
MSI GE66 Raider 10UG 10th Gen Core i7-10870H | 16GB RAM | 2TB SSD | GeForce® RTX 3070 GDDR6 8GB | WIN10,"Rs. 291,000"
"Asus TUF DASH F15 2022 FX517ZR i5 12Th Gen 12450H / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","Rs. 159,000"
"Asus ZenBook 14 OLED | AMD Ryzen 5 7530U | 8GB RAM 256GB SSD | 14"" 3K OLED Touchscreen Glossy Display | Win 11 | Backlit | Black","Rs. 114,000"
"Acer Swift 3 14 2022 Ryzen 5 5625U / 16GB RAM / 512GB SSD / 14"" FHD display / Backlight Keyboard","Rs. 105,000"
Dell lnspiron 15 3505 R7-3700U-8GB-512GB-AMD Radeon -FHD-WS10-Accent Soft Mint,"Rs. 90,000"
Laptop Dell vostro 3510 i5/8GB/256 SSD 15.6 inch,"Rs. 75,000"
"Acer Swift 3 14 2022 Ryzen 7 5825U / 16GB RAM / 1TB SSD / 14"" FHD display / Backlight Keyboard","Rs. 125,000"
Acer Nitro 5 I5- 10Th Gen 8 Gb Ram/ 1 Tb Hdd/ Rtx 2060,"Rs. 110,250"
"MSI Z16 Content Creator Laptop (16"" QHD+ 16:10 120Hz Touch Display, Intel Core i7 11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10","Rs. 263,800"
"Dell Inspiron 5515 Ryzen 5 5500U / 8GB RAM / 256GB SSD / Vega 8 / 15.6"" FHD display","Rs. 85,000"
"Apple MacBook Pro 16.2"" 10-Core CPU 32-Core GPU 32GB 1TB - Oliz Store","Rs. 496,999"
Dell XPS 13 9320 Plus- i7 1260P | 16GB | 512SSD | Intel Iris Xe | Touch | OLED | Office | Platinum,"Rs. 300,714"
Dell Vostro 3400 I5 11 Generation 8 GB RAM| 512 GB SSD | 14-inch Display - OTE Nepal,"Rs. 73,000"
Acer TravelMate Spin B3 Celeron 4GB Ram128Gb Ssd 12inch Display,"Rs. 56,000"
Dell Inspirion 15 3525 Ryzen 7-5825u 16 gb Ram 512 Gb ssd Mx550 Graphics Touch Screen,"Rs. 120,000"
Acer Aspire 5 I3- 12Th Gen 4 Gb Ram/ 256 Gb Ssd/ Mx 55O,"Rs. 66,150"
"Asus Vivobook M1603Qa-Mb297W - New 15.6 Inch,8Gb/1Tb,Ryzen 7","Rs. 108,888"
"Acer Aspire 5 2023 13th Gen i5 / 8GB RAM / 256GB SSD / 15.6"" FHD Display","Rs. 95,000"
"Acer Aspire 5 2022 12th Gen i3 / 4GB RAM / 256GB SSD / 15.6"" FHD Display Backlight Keyboard","Rs. 65,000"
Avita Model No. LIBER V14 Silver Color Laptop,"Rs. 93,000"
Dell Vostro i5-1135G7 Processor 8GB RAM /storage  512GB NVMe /Intel Iris Xe/15.6-inch FHD (1920x1080) Anti-Glare LED-Backlit Display.,"Rs. 95,000"
"2022 ASUS ROG Zephyrus M16 GU603ZW - (i9-12900H, 32GB RAM, 1TB NVMe SSD, RTX 3070 Ti 8GB, 16"" WQXGA 165Hz Display, Windows 11, bag, mouse) Gaming Notebook","Rs. 394,999"
Lenovo 3 14itl6 core i7- 1165GT 512 GB SSD  8 GB 14 Inch Win 11,"Rs. 96,000"
"MSI Delta 15 A5EFK Gaming Laptop (AMD Ryzen 7 5800H | 16GB RAM | 512GB M.2 NVMe SSD | 15.6"" FHD IPS 240Hz | AMD Radeon RX6700M 10GB Graphics | RGB Keyboard | Wi-Fi 6E | USB-C | Win 10 Home)","Rs. 224,100"
"Acer Aspire Vero 2021 i7 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard","Rs. 107,000"
"Asus vivobook flip tn3402qa -ryzen 5 5600h, 8gb, 512 gb ssd, touch 360 display, backlit keyboard, magic numpad","Rs. 117,778"
"Asus VivoBook S 14 Flip 2022 TN3402QA Ryzen 7 / 8GB RAM / 512GB SSD / 14"" FHD 2-in-1 Touch Display / Active Stylus / Backlit KB / Magic NumPad","Rs. 114,000"
"Asus 2023 Zenbook 14 Um3402Ya-Kp522W - New 14 Inch,8Gb/512Gb,Ryzen 7","Rs. 122,222"
Acer Swift 3 Intel Core i7-1165G7 8B DDR4- 256GB SSD 13.3' FHD,"Rs. 103,000"
"Acer Aspire Vero 2021 I5 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard","Rs. 95,000"
Asus ZenBook 14 UX3402VA i7 1360P / 16GB RAM / 1TB SSD / 14'' 3K OLED display / Magic NumPad,"Rs. 180,000"
"Dell Vostro 3510 / Intel Core i3 Processor / 11Gen  / 4Gb RAM / 256 NVME SSD  / 15.6"" Fhd Backlit Display / Intel Iris Xe Graphics Intregated","Rs. 49,900"
Avita Model No. LIBER V14 Grey Color Laptop,"Rs. 93,000"
HP 15-ef2126wm Ryzen5-5500U/8GB RAM/256GB SSD/15.6″ FHD Laptop,"Rs. 80,000"
"Lenovo Ideapad 3 i5 10th Gen / 4GB RAM / 1TB HDD / 14"" FHD Display Laptop","Rs. 77,000"
"Lenovo Ideapad 3 14ITL6 Laptop Intel Core i7-1165G7, 8GB RAM, 512 GB SSD, 14.0"" FHD, Win 11, FPR - Arctic Grey - OTE","Rs. 109,000"
"Acer Aspire 5 2021 i5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display","Rs. 71,000"
Dell Inspiron 3511/ 15.6 FHD TouchScreen Display/11th Gen Intel Core I5-1135G7/8 GB RAM/256 GB SSD/ Windows 11/ Black,"Rs. 84,000"
"MSI Modern 15 A5M Ryzen 5 5500U / AMD Radeon Graphics / 8GB RAM / 256GB SSD / 15.6"" FHD Display","Rs. 107,000"
Dell Vostro 3400 i5 11th Gen 8gb/512gb Ssd/Mx330 2gb Graphics Laptop,"Rs. 76,999"
"Asus Rog Zephyrus M16 -Gu603Hm - I7 16 Inch,16Gb/1Tb,Intel Core I7","Rs. 272,222"
ASUS ZenBook Ultra Slim Laptop Ryzen7|8GB RAM|512GB SSD|13.3″ OLED Full HD| Windows 10 Home,"Rs. 104,000"
"Asus VivoBook E510 Celeron 10th Gen / 4GB RAM / 256GB SSD / 15.6"" Display","Rs. 49,400"
Laptop Acer Aspire 5 i3/10Gen/1TB/4GB 15.6inch,"Rs. 59,990"
"HP LAPTOP 14s-Dq2555TU 48J97PA i5-1135G7, 8 GB DDR4-3200 SDRAM , 512GB  Win 10","Rs. 102,000"
dell vostro 3400 I3-4GB-256GB SSD + 1TB HDD -11th Gen 14' Display,"Rs. 51,999"
"Acer Aspire 5 A515-56-54TN Core i3 1115G4 4GBRAM 128GB SSD 15.6"" Windows 10","Rs. 62,000"
DELL Laptop VOSTRO 3400 11 Gen I3 Processor / 4 GB RAM / 256 GB SSD / 14 inch - OTE,"Rs. 65,000"
HP 15 RYZEN5 5500U 8GB RAM 512GB SSD-OS,"Rs. 75,000"
Dynabook Satellite Pro C40-K [I7 / 16GB RAM / 512GB SSD / 3 years warranty],"Rs. 135,000"
"Asus VivoBook X413JA i3 10th Gen  4GB RAM  128GB SSD  14"" FHD display","Rs. 60,000"
Asus Zenbook 14  AMD Ryzen 5 5500U  8 GB RAM  256GB SSD  Nvidia Geforce MX450 Graphic  14’’ FHD Display,"Rs. 98,000"
Dell Vostro 3400 / Core I5 11th Gen / 8GB / 256GB  SSD /1TB HDD/ MX330 2GB / 14 Inch,"Rs. 73,899"
HP 255 G8 Ryzen 5-5500U Processor  | AMD Graphics| 8GB RAM | 256GB SSD | 15.6″ FHD,"Rs. 62,500"
Acer A515-45-R0Y4 Processor: AMD Ryzen Memory: 4GB DDR RAM Storage: 256 SSD Screen: 15.6”FHD OS: Win 10,"Rs. 85,000"
Dell Latitude 5420 Core I5 11th Gen/16GB RAM/512GB SSD/14'FHD,"Rs. 77,899"
"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB SSD / 15.6"" FHD Display","Rs. 80,000"
Hp G7 Ryzen 5 Processor/8Gb Ram/1Tb Hdd/14 Inch/Windows10,"Rs. 85,000"
Acer Nitro 5 Ryzen5-5600H 8 Gb Ram/1 Tb Hdd/ 1650,"Rs. 113,400"
"HP Laptop 15 s-eq2122AU 48K48PA Ryzen™ 7 5700U-8GB-512GB-15.6""","Rs. 106,000"
"Asus Rog Zephyrus Duo GX551QM / Ryzen 7  5800H / RTX 3060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz + Screepad Plus","Rs. 344,444"
Dell Inspiron 16 5620 i5 1235U 8GB Ram 512GB SSD 16 LED Full HD+ Windows 11,"Rs. 101,490"
"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 512GB HDD / 15.6"" FHD Display","Rs. 83,000"
Laptop Acer Aspire5 A515-56-53E6 i5 11th Gen-4GB-1TB,"Rs. 76,500"
Lenovo Thinkpad X13 Gen2  Laptop  Intel Core i5 16GB RAM  128GB SSD  Windows 10 Pro Genuine,"Rs. 200,000"
"HP Spectre 13-v113tu 13.3""( i5 7th Gen, 8GB/256 GB SSD/ Windows 10 64- Home) Notebook PC","Rs. 193,410"
"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 92,000"
Laptop Acer Swift5 SF514-54T-73BZ i7 10th Gen-8GB-512SSD-OS,"Rs. 135,000"
Acer Aspire 3 Ryzen 3 3250U Processor- (4 GB/128gb ssd+1 TB HDD/Windows 10 Home/AMD Radeon Graphics/1.9Kg/Silver) A315-23,"Rs. 59,000"
"Asus Vivobook X1502Za-E8593W - Touch - New 15.6 Inch,8Gb/512Gb,Intel Core I7","Rs. 127,777"
"Dell Vostro 3510 Core i7 11th Gen/8GB RAM/512GB SSD/15.6""FHD/ Nvidia 2GB MX350 GFX","Rs. 104,990"
HP Pavilion Laptop 15-Eg0524TX  49H86PA  i7-1165G7 /8 GB RAM/512 GB SSD,"Rs. 143,000"
"Acer Aspire 5 2022 12th Gen i5 / 8GB RAM / 256GB SSD / 15.6"" FHD Display","Rs. 92,000"
"Dell Latitude 3510 (15""/10th generation i5 processor / 4GB RAM / 1TB SATA)","Rs. 74,000"
"Acer spin 3 / i5 / 10th gen / 8GB / 256ssd /14.0"" FHD Touch","Rs. 102,000"
Laptop Acer Nitro5 AN515-56-52D9 i5 11th Gen-8GB-512SSD-GTX1650 4GB,"Rs. 129,000"
"ASUS Vivobook Go E1404 2023 Ryzen 3 7320 / 4GB RAM / 256GB SSD / 14"" FHD display / Magic NumPad","Rs. 66,044"
"Microsoft Surface 3 Laptop for Business (15"" Multi-Touch/i7-Gen10/16GB RAM/256GB M.2 NVMe SSD/Win 10 Pro/Matte Black)","Rs. 245,000"
"Dell Vostro 3510 i3 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display","Rs. 58,000"
"Lenovo IdeaPad 3 i5 12th Gen/8gb/512gb/15.6""FHD/Backlit keyboard/fingerprint/win11pro","Rs. 85,000"
Acer Predator Helios 300 I7 10Th Gen 8 Gb Ram/ 1 Tb Ssd/ Rtx 3060,"Rs. 194,250"
"Acer Aspire 3 14 Ryzen 3 3250U / 4GB RAM / 1TB HDD / 14"" HD Display","Rs. 55,000"
"HP 15-eh1071AURyzen 7 5700U / AMD / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 93,000"
"Asus Vivobook E410Ma Celeron / 4Gb Ram / 256Gb Ssd / 14"" Hd / Windows Genuine","Rs. 45,000"
MSI Modern 14 B11MOU | 11th Gen | i5-1155G7 | 8GB RAM | 512GB SSD | Intel Iris Xe | Win 10,"Rs. 98,600"
"MSI Modern 14 B5M, Ryzen™ 7 5700, 14.0"" FHD (1920x1080), 8GB 3200, 256GB NVME","Rs. 102,600"
"Asus VivoBook 15 2022 X1502 i5 12th Gen / 8GB RAM/ 512GB SSD / 15.6"" FHD display / Backlight Keyboard / Magic NumPad","Rs. 104,000"
Dell Inspiron 13 7306 i5 11th Gen  8GB Ram  512GB SSD  360 Touch  Win10,"Rs. 110,000"
Dell Inspiron 15 5510 - i5-11300H | 8GB RAM | 512GB SSD | Intel® Iris® Xe Graphics | FHD | Win| Office,"Rs. 125,900"
HP 15s-du2101TU 15.6 inch Display 10th Gen Intel Core i5 8GB RAM 1TB HDD  win 10 home PPP,"Rs. 83,000"
"Acer Aspire 5 2021 i5 11th Gen / NVIDIA MX350 Graphics / 8GB RAM / 512GB SSD / 14"" FHD Display","Rs. 85,000"
"Apple MacBook Pro 16.2"" 10-Core CPU 16-Core GPU 16GB 1TB - Oliz Store","Rs. 380,999"
"Asus Laptop 11 Generation I3 4 GB RAM 256 GB SSD 14"" Display - OTE","Rs. 62,000"
"MSI Modern 14 C12M 2022 i5 12TH GEN / 512GB SSD / 8GB RAM / 14"" FHD","Rs. 99,360"
"HP Envy 13 2022 x360 i7 12th Gen / 8GB RAM / 512GB SSD / 13.3"" FHD 360 TouchScreen Display","Rs. 140,000"
Asus ZenBook 14 UX3402ZA i7 1260P / 8GB RAM / 512GB SSD / 14'' 2.8K display / Magic NumPad,"Rs. 160,000"
HP 14 DK1031DX Ryzen 3  8GB  1TB HDD,"Rs. 65,000"
"Dell Inspiron 5515 Ryzen 5 5500U / 8GB RAM / 256GB SSD / Vega 8 / 15.6"" FHD Display","Rs. 95,000"
HP 15s-du2101TU 15.6 inch Display 10th Gen Intel Core i5 4GB RAM 1TB HDD  win 10 Home PPP,"Rs. 78,400"
Dell Inspiron 15 3525 - AMD Ryzen 7 5825U | 8GB | 512SSD | Radeon Graphics | FHD,"Rs. 101,500"
"HP 14S-FQ1052AU  AMD Ryzen 3 5300U  4GB  256GB SSD  14""","Rs. 63,000"
"Dell Inspiron 5310 I7 11th Gen / 16GB RAM / 512GB SSD / 13.3"" QHD Display","Rs. 145,000"
"Acer Aspire A514-54-501Z 14"" 8GB 256GB SSD Core i5-1135G7 2.4GHz, Gold","Rs. 76,000"
"Dell Inspiron 3515 R7-3700U-8GB-512GB-15.6""FHD-Radeon(TM) Graphics-Win11-Black(Backpack)","Rs. 95,000"
"Acer Aspire 5 2021 Ryzen 5 5500U / 8GB RAM / 256GB SSD / 15.6"" FHD Display","Rs. 82,000"
"HP Envy x360 14 i7 13th Gen / 16GB RAM / 1TB SSD / 14"" FHD 360 TouchScreen Display","Rs. 173,232"
"Acer Aspire 3 2023 13th Gen i3 / 4GB RAM / 256GB SSD / 14"" FHD Display","Rs. 65,800"
"GP66 Leopard 11UG (RTX3070, GDDR6 8GB)","Rs. 268,000"
HP 15-ef2126wm Ryzen5-5500U/8GB RAM/256GB SSD/15.6″ Full HD,"Rs. 79,999"
"Dell Latitude 3410 i3 10th Gen / 4GB RAM / 1TB HDD / 14"" HD Display","Rs. 61,000"
Laptop Acer Predator Helios 300 72JU i7 11th Gen-16GB-1TB SSD-RTX3060 6GB-OS,"Rs. 200,000"
"xLab x-Book Series XL-156P Laptop- i3, 8GB RAM, 256GB SSD, Fingerprint Security, 15.6"" Full HD Display","Rs. 68,250"
"Dell Latitude 3410 i5 10th Gen 4GB RAM 1 TB HDD 14""","Rs. 79,000"
"Acer Aspire 3 14 Ryzen 3 3250U / 4GB RAM / 1TB HDD / 14"" HD Display","Rs. 60,000"
HP Elitebook 835 G8 AMD Ryzen 7 PRO 16GB RAM 512GB SSD 13.3'' TOUCHSCREEN Backlit Keyboard FP Reader,"Rs. 107,000"
Lenovo Yoga 6 | Ryzen 7 5700U | AMD Radeon Graphics | 8GB RAM | 512GB SSD | 13.3″ WUXGA IPS Display I 4-cell Battery,"Rs. 101,900"
Dell Latitude 13inch 5320 Model (11th generation i5 processor/ 8gb RAM / 256GB SSD),"Rs. 118,000"
ASUS Zen Book 14 UX425EA Core i5-11th Gen/ 8GB RAM / 512GB SSD / 14'' FHD,"Rs. 132,299"
DELL Latitude 3420nLaptop,"Rs. 87,360"
"Acer Aspire A3 Core i5 11th Gen/8GB RAM/256GB SSD/15.6""FHD/2Gb GFX NVIDIA MX3502GB/Win11","Rs. 78,990"
"MSI CREATOR 15 A10SFS I7 10TH GEN / RTX 2070 SUPER MAX-Q / 15.6"" 4K UHD Display / 32GB RAM/ 1TB SSD","Rs. 418,000"
"Asus Vivobook Pro 16X M7600Qe - Oled 16 Inch,16Gb/1Tb,Ryzen 9","Rs. 238,888"
"MSI Leopard GP76-11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 - 8GB / 17.3"" QHD 165Hz Display","Rs. 355,000"
Dell Inspiron 3520 - i5 - 1235U | 8GB | 256GB SSD | Intel UHD | FHD,"Rs. 98,500"
"Dell Inspiron 5415 Ryzen 5 5500U / 8GB RAM / 256GB SSD / Vega 8 / 14"" FHD display","Rs. 95,000"
Acer A315-35-C8IE Processor: Intel Celeron N5100 Memory: 4GB RAM Storage: 1 TB SSD Screen: 15.6”FHD OS: Win 10,"Rs. 55,900"
"Dell Inspiron 5310 I5 11th Gen / 8GB RAM / 512GB SSD / 13.3"" FHD Display","Rs. 117,000"
"Acer Swift 3 2020 Ryzen 5 4500U / AMD VEGA 8 / 16GB RAM / 512GB SSD / 14"" FHD Display","Rs. 100,000"
"HP ENVY x360 Convertible 14-ea0508TU 498W3PA 8GB, 512GB SSD","Rs. 160,000"
"Asus Vivobook Flip S 14 Intel H-Series Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 2 in 1 Laptop  (14 inch FHD OLED Display, Quiet Blue, Backlit Keyboard","Rs. 103,500"
"Lenovo V14 / INTEL Core I3 11th Gen 4GB DDR4 RAM 256GB NVME SSD  14"" HD DISPLAY","Rs. 48,300"
Dell Inspiron 16 5625 - AMD Ryzen 5 5625U | 8GB | 512SSD | Radeon Graphics | FHD | Office,"Rs. 112,990"
"HP Laptop Pavillion x360 14 DW1010WM/ Intel Core i5 11th Gen/ 8GB RAM/ 256GB SSD/Non Backlite Keyboard/ 14"" FHD IPS TOUCHSCREEN","Rs. 92,999"
"Asus VivoBook 14 2022 X1402 i3 12th Gen / 4GB RAM / 256GB SSD / 14"" FHD display / Backlight Keyboard / Magic NumPad","Rs. 71,000"
"Asus Vivobook M1503Qa-L1005W - Oled 15.6 Inch,8Gb/512Gb,Ryzen 5","Rs. 116,666"
"Apple MacBook Air (15-Inch, M2) [New]  10C GPU | 8GB RAM | 256GB SSD - EvoStore","Rs. 210,000"
Asus Zenbook 14 OLED UX3402ZA-KM272W - i7 1260P | 16GB | 1TB SSD | Intel Iris Xe,"Rs. 175,000"
Dell Inspiron 14 - 5420| i7 - 1255U | 16GB | 1TB SSD | MX570 2GB GDDR6 | FHD | Office,"Rs. 182,900"
"Lenovo IdeaPad 3 15ITL05 81X80055US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i3 11th Gen i3-1115G4 Dual-core (2 Core) 3 GHz - 4 GB RAM","Rs. 58,000"
"Lenovo ThinkPad L14 Gen 2 i7 1165G7 / 16GB RAM / 256 GB SSD / 14"" FHD Display / Backlight Keyboard","Rs. 160,000"
Laptop Acer Nitro5 R7J1 AMD Ryzen5-8GB-1TB-RTX3060 6GB,"Rs. 155,000"
Dell Inspiron 14 5425 - Amd Ryzen 5 5625U | 8Gb | 512Ssd Radeon Graphics | Fhd | Win 11 | Office,"Rs. 108,900"
Dell inspiron 3525 ryzen 7  /Ryzen 7 / Ram 8 gb / ssd 512/ graphic integreated,"Rs. 100,000"
"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 92,000"
ASUS ROG Strix G15 2021/15.6” FHD 144Hz/NVIDIA RTX 3060 6GB/Ryzen 9 5900HX/16GB DDR4/1TB SSD,"Rs. 220,000"
"MSI GF63 Thin 10SC I5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","Rs. 115,000"
"Acer Spin 3 2021 I5 11th Gen / 8GB RAM / 512GB SSD / 14"" FHD 360 TouchScreen / Rechargeable Stylus","Rs. 118,000"
Acer Swift 3 11 Gen I7 Processor  8 GB RAM  256 GB SSD  14 inch Display - OTE,"Rs. 110,000"
Asus Vivobook 14 X413EA-EB1956W - i5 1135G7 | 8GB | 512SSD | Intel Iris Xe | FHD vIPS,"Rs. 107,800"
Lenovo Ideapad 3 | Core i3-1115G4 | Intel UHD | 8GB RAM | 256GB SSD | 15.6” FHD,"Rs. 62,000"
"Asus Vivobook X415Ea - 11Th I3 14 Inch,4Gb/256Gb,Intel Core I3","Rs. 61,500"
Aspire 3 A315-24PNotebook,"Rs. 77,000"
"Dell G3 G3590 i7 9th Gen / NVIDIA GTX 1660Ti / 16GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD Display","Rs. 138,944"
"Asus Zenbook Flip 13""/ UX363E /Intel i7 11th Gen /360 Touch 16GB-512GB NVME/ Window 11 Laptop","Rs. 176,500"
Laptop Dell vostro 3510 i5/4GB/1TB 15.6 inch,"Rs. 75,000"
"Microsoft Surface 3 Laptop for Business (13.5"" Multi-Touch/i7-Gen10/16GB RAM/512GB M.2 NVMe SSD/Win 10 Pro/Matt Black)","Rs. 279,000"
Lenovo Ideapad 330/Intel Celeron N4000/4Gb Ram/1tb Hdd/14 Inch,"Rs. 55,000"
"Dell Inspirion 3501 i7 11th Gen  8GB RAM  512GB SSD  Nvidia MX330  15.6"" FHD Display","Rs. 114,000"
"GP76 Leopard 11UH (RTX3080, GDDR6 8GB)","Rs. 353,000"
MSI Modern 14 B5M Ryzen 7 5700U Ultra Portable Laptop,"Rs. 102,600"
Acer Aspire 3  Core i5  12th Gen  8GB RAM  256GB SSD  15.6” FHD Display,"Rs. 82,000"
Dell Vostro 3510 11 Gen I5  8 GB RAM 512 GB SSD 2 GB Graphics 15.6 inch Display,"Rs. 95,000"
"ASUS ZenBook 13 UX325EA  i5 11th GEN / 16GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD IPS display","Rs. 135,500"
ASUS E410 Intel Celeron N4020 4GB 128GB eMMC 14-inch HD LED Win 10 Laptop (Blue),"Rs. 51,450"
Lenovo IdeaPad (slim) 3 Intel Celeron N4020 4GB RAM 256GB SSD 15.6″ HD,"Rs. 65,000"
"Dell Inspiron 3505 Ryzen 7 3700U / 8GB RAM / 512GB SSD / Vega 8/ 15.6"" FHD Display","Rs. 98,000"
"Lenovo ThinkPad T14 Gen2 | 11th Gen Intel Core i5 | 16GB RAM | 512GB NVMe SSD |14 "" FHD Display | Genuine Windows 10 Pro | 3 Yrs Warranty","Rs. 182,000"
Dell Vostro 3400/i3/11Gen/4GB Ram/1 TBHDD/Intel UHD Graphics/14'' HD Screen,"Rs. 70,000"
Dell Inspiron 13 7306 i5 11th Gen | 8GB Ram | 512GB SSD | Touch | Win10,"Rs. 110,000"
"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 98,000"
"Acer TravelMate I5 10th Gen / 8GB RAM / 256GB SSD / 14"" Full-HD Display","Rs. 80,000"
Dell Vostro 3400/I5 Processor/4Gb Ram/1Tb Hdd/14 Inch/11th Gen,"Rs. 82,500"
"MSI GL65 9SDK I7 9TH GEN/ 256GB SSD/ 1TB HDD/ 16GB RAM/ GTX 1660Ti/ 15.6"" 120Hz FHD","Rs. 185,000"
